"id","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0.515574612977574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,-0.000872682168498319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0.544312970856884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,-0.000427804668437572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0.572845797512368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0.017439384027097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.017330211857615,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0.966350352299289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0.598493417412528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0.108096513656162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.107680285960285,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0.825568058007324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0.620536608034835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0.162941779712765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.162182282860577,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0.695174401339631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
