"id","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
28,697.28,698.16,699.01,700.13,701.49,703.07,704.84,706.77,708.84,711.02,713.29,717.35,723.32,729.2,734.85,740.21,745.24,749.99,754.44,758.61,762.51,767.94,774.19,779.7,784.83,789.73,794.5,799.1,803.35,807,809.68,818.37,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,697.28,698.16,699.01,700.13,701.49,703.07,704.84,706.77,708.84,711.02,713.29,717.35,723.32,729.2,734.85,740.21,745.24,749.99,754.44,758.61,762.51,767.94,774.19,779.7,784.83,789.73,794.5,799.1,803.35,807,809.68,818.37,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,0.490000000000009,0.469999999999914,0.439999999999941,0.409999999999968,0.370000000000005,0.330000000000041,0.290000000000077,0.25,0.200000000000045,0.159999999999968,0.120000000000005,0.0500000000000682,-0.00999999999999091,-0.0499999999999545,-0.0699999999999363,-0.0799999999999272,-0.0800000000000409,-0.0699999999999363,-0.0799999999999272,-0.0800000000000409,-0.07000000000005,-0.0699999999999363,-0.0499999999999545,-0.0299999999999727,-0.0199999999999818,-0.00999999999999091,-0.00999999999999091,-0.0299999999999727,-0.0499999999999545,-0.07000000000005,-0.0900000000000318,-0.00999999999999091,0,0,0,0,0,0,0,0,0,0,7.35000000000014,7.0499999999987,6.59999999999911,6.14999999999952,5.55000000000007,4.95000000000061,4.35000000000116,3.75,3.00000000000068,2.39999999999952,1.80000000000007,0.750000000001023,-0.149999999999864,-0.749999999999318,-1.04999999999905,-1.19999999999891,-1.20000000000061,-1.04999999999905,-1.19999999999891,-1.20000000000061,-1.05000000000075,-1.04999999999905,-0.749999999999318,-0.449999999999591,-0.299999999999727,-0.149999999999864,-0.149999999999864,-0.449999999999591,-0.749999999999318,-1.05000000000075,-1.35000000000048,-0.149999999999864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,697.76,698.61,699.44,700.53,701.86,703.4,705.13,707.02,709.04,711.18,713.41,717.41,723.31,729.15,734.78,740.13,745.17,749.91,754.36,758.54,762.44,767.87,774.14,779.67,784.81,789.72,794.49,799.07,803.3,806.93,809.6,818.36,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,697.76,698.61,699.44,700.53,701.86,703.4,705.13,707.02,709.04,711.18,713.41,717.41,723.31,729.15,734.78,740.13,745.17,749.91,754.36,758.54,762.44,767.87,774.14,779.67,784.81,789.72,794.49,799.07,803.3,806.93,809.6,818.36,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,0.480000000000018,0.450000000000045,0.430000000000064,0.399999999999977,0.370000000000005,0.329999999999927,0.289999999999964,0.25,0.199999999999932,0.159999999999968,0.120000000000005,0.0599999999999454,-0.0100000000001046,-0.0500000000000682,-0.07000000000005,-0.0800000000000409,-0.07000000000005,-0.0800000000000409,-0.0800000000000409,-0.07000000000005,-0.0699999999999363,-0.07000000000005,-0.0500000000000682,-0.0300000000000864,-0.0200000000000955,-0.00999999999999091,-0.00999999999999091,-0.0299999999999727,-0.0500000000000682,-0.07000000000005,-0.0799999999999272,-0.00999999999999091,0,0,0,0,0,0,0,0,0,0,7.20000000000027,6.75000000000068,6.45000000000095,5.99999999999966,5.55000000000007,4.94999999999891,4.34999999999945,3.75,2.99999999999898,2.39999999999952,1.80000000000007,0.899999999999181,-0.150000000001569,-0.750000000001023,-1.05000000000075,-1.20000000000061,-1.05000000000075,-1.20000000000061,-1.20000000000061,-1.05000000000075,-1.04999999999905,-1.05000000000075,-0.750000000001023,-0.450000000001296,-0.300000000001432,-0.149999999999864,-0.149999999999864,-0.449999999999591,-0.750000000001023,-1.05000000000075,-1.19999999999891,-0.149999999999864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,698.23,699.05,699.87,700.93,702.22,703.72,705.41,707.26,709.25,711.35,713.54,717.48,723.31,729.11,734.72,740.05,745.09,749.83,754.29,758.46,762.37,767.8,774.09,779.64,784.79,789.71,794.48,799.04,803.25,806.86,809.52,818.35,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,698.23,699.05,699.87,700.93,702.22,703.72,705.41,707.26,709.25,711.35,713.54,717.48,723.31,729.11,734.72,740.05,745.09,749.83,754.29,758.46,762.37,767.8,774.09,779.64,784.79,789.71,794.48,799.04,803.25,806.86,809.52,818.35,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,0.470000000000027,0.439999999999941,0.42999999999995,0.399999999999977,0.360000000000014,0.32000000000005,0.279999999999973,0.240000000000009,0.210000000000036,0.170000000000073,0.129999999999995,0.07000000000005,0,-0.0399999999999636,-0.0599999999999454,-0.0800000000000409,-0.0799999999999272,-0.0799999999999272,-0.07000000000005,-0.0799999999999272,-0.07000000000005,-0.07000000000005,-0.0499999999999545,-0.0299999999999727,-0.0199999999999818,-0.00999999999999091,-0.00999999999999091,-0.0300000000000864,-0.0499999999999545,-0.0699999999999363,-0.0800000000000409,-0.00999999999999091,0,0,0,0,0,0,0,0,0,0,7.05000000000041,6.59999999999911,6.44999999999925,5.99999999999966,5.4000000000002,4.80000000000075,4.19999999999959,3.60000000000014,3.15000000000055,2.55000000000109,1.94999999999993,1.05000000000075,0,-0.599999999999454,-0.899999999999181,-1.20000000000061,-1.19999999999891,-1.19999999999891,-1.05000000000075,-1.19999999999891,-1.05000000000075,-1.05000000000075,-0.749999999999318,-0.449999999999591,-0.299999999999727,-0.149999999999864,-0.149999999999864,-0.450000000001296,-0.749999999999318,-1.04999999999905,-1.20000000000061,-0.149999999999864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,698.68,699.49,700.28,701.32,702.58,704.04,705.69,707.5,709.45,711.52,713.67,717.55,723.32,729.07,734.66,739.98,745.01,749.76,754.21,758.39,762.29,767.73,774.04,779.61,784.77,789.7,794.47,799.01,803.2,806.79,809.44,818.34,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,698.68,699.49,700.28,701.32,702.58,704.04,705.69,707.5,709.45,711.52,713.67,717.55,723.32,729.07,734.66,739.98,745.01,749.76,754.21,758.39,762.29,767.73,774.04,779.61,784.77,789.7,794.47,799.01,803.2,806.79,809.44,818.34,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,0.449999999999932,0.440000000000055,0.409999999999968,0.3900000000001,0.360000000000014,0.319999999999936,0.280000000000086,0.240000000000009,0.200000000000045,0.169999999999959,0.129999999999995,0.0699999999999363,0.0100000000001046,-0.0399999999999636,-0.0600000000000591,-0.0699999999999363,-0.0800000000000409,-0.07000000000005,-0.0799999999999272,-0.07000000000005,-0.0800000000000409,-0.0699999999999363,-0.0500000000000682,-0.0299999999999727,-0.0199999999999818,-0.00999999999999091,-0.00999999999999091,-0.0299999999999727,-0.0499999999999545,-0.07000000000005,-0.0799999999999272,-0.00999999999999091,0,0,0,0,0,0,0,0,0,0,6.74999999999898,6.60000000000082,6.14999999999952,5.8500000000015,5.4000000000002,4.79999999999905,4.2000000000013,3.60000000000014,3.00000000000068,2.54999999999939,1.94999999999993,1.04999999999905,0.150000000001569,-0.599999999999454,-0.900000000000887,-1.04999999999905,-1.20000000000061,-1.05000000000075,-1.19999999999891,-1.05000000000075,-1.20000000000061,-1.04999999999905,-0.750000000001023,-0.449999999999591,-0.299999999999727,-0.149999999999864,-0.149999999999864,-0.449999999999591,-0.749999999999318,-1.05000000000075,-1.19999999999891,-0.149999999999864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,699.12,699.91,700.69,701.7,702.93,704.36,705.97,707.75,709.66,711.69,713.8,717.63,723.33,729.04,734.6,739.91,744.94,749.68,754.14,758.32,762.22,767.66,773.99,779.58,784.75,789.69,794.45,798.98,803.15,806.72,809.36,818.33,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,699.12,699.91,700.69,701.7,702.93,704.36,705.97,707.75,709.66,711.69,713.8,717.63,723.33,729.04,734.6,739.91,744.94,749.68,754.14,758.32,762.22,767.66,773.99,779.58,784.75,789.69,794.45,798.98,803.15,806.72,809.36,818.33,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,0.440000000000055,0.419999999999959,0.410000000000082,0.379999999999995,0.349999999999909,0.32000000000005,0.279999999999973,0.25,0.209999999999923,0.170000000000073,0.129999999999995,0.0800000000000409,0.00999999999999091,-0.0300000000000864,-0.0599999999999454,-0.07000000000005,-0.0699999999999363,-0.0800000000000409,-0.07000000000005,-0.0699999999999363,-0.0699999999999363,-0.07000000000005,-0.0499999999999545,-0.0299999999999727,-0.0199999999999818,-0.00999999999999091,-0.0199999999999818,-0.0299999999999727,-0.0500000000000682,-0.0699999999999363,-0.0800000000000409,-0.00999999999999091,0,0,0,0,0,0,0,0,0,0,6.60000000000082,6.29999999999939,6.15000000000123,5.69999999999993,5.24999999999864,4.80000000000075,4.19999999999959,3.75,3.14999999999884,2.55000000000109,1.94999999999993,1.20000000000061,0.149999999999864,-0.450000000001296,-0.899999999999181,-1.05000000000075,-1.04999999999905,-1.20000000000061,-1.05000000000075,-1.04999999999905,-1.04999999999905,-1.05000000000075,-0.749999999999318,-0.449999999999591,-0.299999999999727,-0.149999999999864,-0.299999999999727,-0.449999999999591,-0.750000000001023,-1.04999999999905,-1.20000000000061,-0.149999999999864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,699.56,700.32,701.08,702.07,703.27,704.67,706.25,707.99,709.87,711.86,713.94,717.71,723.35,729.01,734.54,739.84,744.87,749.61,754.07,758.24,762.15,767.6,773.94,779.55,784.73,789.68,794.43,798.95,803.1,806.65,809.28,818.32,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,699.56,700.32,701.08,702.07,703.27,704.67,706.25,707.99,709.87,711.86,713.94,717.71,723.35,729.01,734.54,739.84,744.87,749.61,754.07,758.24,762.15,767.6,773.94,779.55,784.73,789.68,794.43,798.95,803.1,806.65,809.28,818.32,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,0.439999999999941,0.410000000000082,0.389999999999986,0.370000000000005,0.340000000000032,0.309999999999945,0.279999999999973,0.240000000000009,0.210000000000036,0.169999999999959,0.1400000000001,0.0800000000000409,0.0199999999999818,-0.0299999999999727,-0.0600000000000591,-0.0699999999999363,-0.07000000000005,-0.0699999999999363,-0.0699999999999363,-0.0800000000000409,-0.07000000000005,-0.0599999999999454,-0.0499999999999545,-0.0300000000000864,-0.0199999999999818,-0.0100000000001046,-0.0200000000000955,-0.0299999999999727,-0.0499999999999545,-0.07000000000005,-0.0800000000000409,-0.00999999999999091,0,0,0,0,0,0,0,0,0,0,6.59999999999911,6.15000000000123,5.8499999999998,5.55000000000007,5.10000000000048,4.64999999999918,4.19999999999959,3.60000000000014,3.15000000000055,2.54999999999939,2.1000000000015,1.20000000000061,0.299999999999727,-0.449999999999591,-0.900000000000887,-1.04999999999905,-1.05000000000075,-1.04999999999905,-1.04999999999905,-1.20000000000061,-1.05000000000075,-0.899999999999181,-0.749999999999318,-0.450000000001296,-0.299999999999727,-0.150000000001569,-0.300000000001432,-0.449999999999591,-0.749999999999318,-1.05000000000075,-1.20000000000061,-0.149999999999864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,699.98,700.73,701.47,702.43,703.61,704.98,706.53,708.23,710.07,712.03,714.08,717.8,723.37,728.99,734.49,739.77,744.8,749.54,753.99,758.17,762.08,767.54,773.89,779.52,784.71,789.67,794.41,798.92,803.05,806.58,809.21,818.31,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,699.98,700.73,701.47,702.43,703.61,704.98,706.53,708.23,710.07,712.03,714.08,717.8,723.37,728.99,734.49,739.77,744.8,749.54,753.99,758.17,762.08,767.54,773.89,779.52,784.71,789.67,794.41,798.92,803.05,806.58,809.21,818.31,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,0.420000000000073,0.409999999999968,0.389999999999986,0.3599999999999,0.340000000000032,0.310000000000059,0.279999999999973,0.240000000000009,0.200000000000045,0.169999999999959,0.139999999999986,0.0899999999999181,0.0199999999999818,-0.0199999999999818,-0.0499999999999545,-0.07000000000005,-0.07000000000005,-0.07000000000005,-0.0800000000000409,-0.07000000000005,-0.0699999999999363,-0.0600000000000591,-0.0500000000000682,-0.0299999999999727,-0.0199999999999818,-0.00999999999999091,-0.0199999999999818,-0.0300000000000864,-0.0500000000000682,-0.0699999999999363,-0.0699999999999363,-0.0100000000001046,0,0,0,0,0,0,0,0,0,0,6.30000000000109,6.14999999999952,5.8499999999998,5.3999999999985,5.10000000000048,4.65000000000089,4.19999999999959,3.60000000000014,3.00000000000068,2.54999999999939,2.0999999999998,1.34999999999877,0.299999999999727,-0.299999999999727,-0.749999999999318,-1.05000000000075,-1.05000000000075,-1.05000000000075,-1.20000000000061,-1.05000000000075,-1.04999999999905,-0.900000000000887,-0.750000000001023,-0.449999999999591,-0.299999999999727,-0.149999999999864,-0.299999999999727,-0.450000000001296,-0.750000000001023,-1.04999999999905,-1.04999999999905,-0.150000000001569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,700.39,701.13,701.85,702.79,703.94,705.28,706.8,708.47,710.28,712.2,714.22,717.89,723.4,728.97,734.44,739.71,744.73,749.47,753.92,758.1,762.01,767.48,773.84,779.49,784.69,789.66,794.39,798.89,803,806.51,809.14,818.3,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,700.39,701.13,701.85,702.79,703.94,705.28,706.8,708.47,710.28,712.2,714.22,717.89,723.4,728.97,734.44,739.71,744.73,749.47,753.92,758.1,762.01,767.48,773.84,779.49,784.69,789.66,794.39,798.89,803,806.51,809.14,818.3,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,0.409999999999968,0.399999999999977,0.379999999999995,0.360000000000014,0.330000000000041,0.299999999999955,0.269999999999982,0.240000000000009,0.209999999999923,0.170000000000073,0.139999999999986,0.0900000000000318,0.0299999999999727,-0.0199999999999818,-0.0499999999999545,-0.0599999999999454,-0.0699999999999363,-0.0699999999999363,-0.07000000000005,-0.0699999999999363,-0.07000000000005,-0.0599999999999454,-0.0499999999999545,-0.0299999999999727,-0.0199999999999818,-0.00999999999999091,-0.0199999999999818,-0.0299999999999727,-0.0499999999999545,-0.07000000000005,-0.07000000000005,-0.00999999999999091,0,0,0,0,0,0,0,0,0,0,6.14999999999952,5.99999999999966,5.69999999999993,5.4000000000002,4.95000000000061,4.49999999999932,4.04999999999973,3.60000000000014,3.14999999999884,2.55000000000109,2.0999999999998,1.35000000000048,0.449999999999591,-0.299999999999727,-0.749999999999318,-0.899999999999181,-1.04999999999905,-1.04999999999905,-1.05000000000075,-1.04999999999905,-1.05000000000075,-0.899999999999181,-0.749999999999318,-0.449999999999591,-0.299999999999727,-0.149999999999864,-0.299999999999727,-0.449999999999591,-0.749999999999318,-1.05000000000075,-1.05000000000075,-0.149999999999864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,700.8,701.51,702.22,703.14,704.27,705.58,707.07,708.71,710.49,712.38,714.37,717.98,723.43,728.96,734.4,739.65,744.66,749.4,753.85,758.03,761.94,767.42,773.79,779.46,784.67,789.64,794.37,798.86,802.95,806.44,809.07,818.29,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,700.8,701.51,702.22,703.14,704.27,705.58,707.07,708.71,710.49,712.38,714.37,717.98,723.43,728.96,734.4,739.65,744.66,749.4,753.85,758.03,761.94,767.42,773.79,779.46,784.67,789.64,794.37,798.86,802.95,806.44,809.07,818.29,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,0.409999999999968,0.379999999999995,0.370000000000005,0.350000000000023,0.329999999999927,0.300000000000068,0.270000000000095,0.240000000000009,0.210000000000036,0.17999999999995,0.149999999999977,0.0900000000000318,0.0299999999999727,-0.00999999999999091,-0.0400000000000773,-0.0600000000000591,-0.07000000000005,-0.07000000000005,-0.0699999999999363,-0.07000000000005,-0.0699999999999363,-0.0600000000000591,-0.0500000000000682,-0.0299999999999727,-0.0200000000000955,-0.0199999999999818,-0.0199999999999818,-0.0299999999999727,-0.0499999999999545,-0.0699999999999363,-0.0699999999999363,-0.00999999999999091,0,0,0,0,0,0,0,0,0,0,6.14999999999952,5.69999999999993,5.55000000000007,5.25000000000034,4.94999999999891,4.50000000000102,4.05000000000143,3.60000000000014,3.15000000000055,2.69999999999925,2.24999999999966,1.35000000000048,0.449999999999591,-0.149999999999864,-0.60000000000116,-0.900000000000887,-1.05000000000075,-1.05000000000075,-1.04999999999905,-1.05000000000075,-1.04999999999905,-0.900000000000887,-0.750000000001023,-0.449999999999591,-0.300000000001432,-0.299999999999727,-0.299999999999727,-0.449999999999591,-0.749999999999318,-1.04999999999905,-1.04999999999905,-0.149999999999864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,701.2,701.89,702.58,703.49,704.59,705.88,707.34,708.95,710.69,712.56,714.51,718.07,723.47,728.95,734.36,739.59,744.59,749.33,753.78,757.96,761.87,767.36,773.74,779.43,784.65,789.62,794.35,798.83,802.9,806.37,809,818.28,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,701.2,701.89,702.58,703.49,704.59,705.88,707.34,708.95,710.69,712.56,714.51,718.07,723.47,728.95,734.36,739.59,744.59,749.33,753.78,757.96,761.87,767.36,773.74,779.43,784.65,789.62,794.35,798.83,802.9,806.37,809,818.28,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,0.400000000000091,0.379999999999995,0.360000000000014,0.350000000000023,0.32000000000005,0.299999999999955,0.269999999999982,0.240000000000009,0.200000000000045,0.17999999999995,0.139999999999986,0.0900000000000318,0.0400000000000773,-0.00999999999999091,-0.0399999999999636,-0.0599999999999454,-0.0699999999999363,-0.0699999999999363,-0.07000000000005,-0.0699999999999363,-0.07000000000005,-0.0599999999999454,-0.0499999999999545,-0.0300000000000864,-0.0199999999999818,-0.0199999999999818,-0.0199999999999818,-0.0299999999999727,-0.0500000000000682,-0.07000000000005,-0.07000000000005,-0.00999999999999091,0,0,0,0,0,0,0,0,0,0,6.00000000000136,5.69999999999993,5.4000000000002,5.25000000000034,4.80000000000075,4.49999999999932,4.04999999999973,3.60000000000014,3.00000000000068,2.69999999999925,2.0999999999998,1.35000000000048,0.60000000000116,-0.149999999999864,-0.599999999999454,-0.899999999999181,-1.04999999999905,-1.04999999999905,-1.05000000000075,-1.04999999999905,-1.05000000000075,-0.899999999999181,-0.749999999999318,-0.450000000001296,-0.299999999999727,-0.299999999999727,-0.299999999999727,-0.449999999999591,-0.750000000001023,-1.05000000000075,-1.05000000000075,-0.149999999999864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,701.59,702.27,702.94,703.83,704.91,706.17,707.6,709.18,710.9,712.73,714.66,718.17,723.51,728.94,734.32,739.54,744.52,749.26,753.71,757.89,761.8,767.3,773.69,779.4,784.63,789.6,794.33,798.8,802.85,806.31,808.93,818.27,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,701.59,702.27,702.94,703.83,704.91,706.17,707.6,709.18,710.9,712.73,714.66,718.17,723.51,728.94,734.32,739.54,744.52,749.26,753.71,757.89,761.8,767.3,773.69,779.4,784.63,789.6,794.33,798.8,802.85,806.31,808.93,818.27,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,0.389999999999986,0.379999999999995,0.360000000000014,0.340000000000032,0.319999999999936,0.289999999999964,0.259999999999991,0.229999999999905,0.209999999999923,0.170000000000073,0.149999999999977,0.0999999999999091,0.0399999999999636,-0.00999999999999091,-0.0399999999999636,-0.0500000000000682,-0.07000000000005,-0.07000000000005,-0.0699999999999363,-0.07000000000005,-0.07000000000005,-0.0600000000000591,-0.0499999999999545,-0.0299999999999727,-0.0199999999999818,-0.0199999999999818,-0.0199999999999818,-0.0300000000000864,-0.0499999999999545,-0.0600000000000591,-0.07000000000005,-0.00999999999999091,0,0,0,0,0,0,0,0,0,0,5.8499999999998,5.69999999999993,5.4000000000002,5.10000000000048,4.79999999999905,4.34999999999945,3.89999999999986,3.44999999999857,3.14999999999884,2.55000000000109,2.24999999999966,1.49999999999864,0.599999999999454,-0.149999999999864,-0.599999999999454,-0.750000000001023,-1.05000000000075,-1.05000000000075,-1.04999999999905,-1.05000000000075,-1.05000000000075,-0.900000000000887,-0.749999999999318,-0.449999999999591,-0.299999999999727,-0.299999999999727,-0.299999999999727,-0.450000000001296,-0.749999999999318,-0.900000000000887,-1.05000000000075,-0.149999999999864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,701.97,702.64,703.29,704.16,705.22,706.46,707.86,709.42,711.1,712.91,714.81,718.27,723.55,728.94,734.29,739.49,744.46,749.19,753.64,757.82,761.73,767.24,773.64,779.37,784.61,789.58,794.31,798.77,802.81,806.25,808.86,818.26,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,701.97,702.64,703.29,704.16,705.22,706.46,707.86,709.42,711.1,712.91,714.81,718.27,723.55,728.94,734.29,739.49,744.46,749.19,753.64,757.82,761.73,767.24,773.64,779.37,784.61,789.58,794.31,798.77,802.81,806.25,808.86,818.26,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,0.379999999999995,0.370000000000005,0.349999999999909,0.329999999999927,0.310000000000059,0.290000000000077,0.259999999999991,0.240000000000009,0.200000000000045,0.17999999999995,0.149999999999977,0.100000000000023,0.0399999999999636,0,-0.0300000000000864,-0.0499999999999545,-0.0599999999999454,-0.0699999999999363,-0.07000000000005,-0.0699999999999363,-0.0699999999999363,-0.0599999999999454,-0.0500000000000682,-0.0299999999999727,-0.0199999999999818,-0.0199999999999818,-0.0200000000000955,-0.0299999999999727,-0.0400000000000773,-0.0599999999999454,-0.0699999999999363,-0.00999999999999091,0,0,0,0,0,0,0,0,0,0,5.69999999999993,5.55000000000007,5.24999999999864,4.94999999999891,4.65000000000089,4.35000000000116,3.89999999999986,3.60000000000014,3.00000000000068,2.69999999999925,2.24999999999966,1.50000000000034,0.599999999999454,0,-0.450000000001296,-0.749999999999318,-0.899999999999181,-1.04999999999905,-1.05000000000075,-1.04999999999905,-1.04999999999905,-0.899999999999181,-0.750000000001023,-0.449999999999591,-0.299999999999727,-0.299999999999727,-0.300000000001432,-0.449999999999591,-0.60000000000116,-0.899999999999181,-1.04999999999905,-0.149999999999864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,702.34,703,703.64,704.49,705.53,706.74,708.12,709.65,711.31,713.09,714.96,718.37,723.6,728.94,734.26,739.44,744.4,749.12,753.57,757.75,761.67,767.17,773.59,779.34,784.59,789.56,794.29,798.74,802.76,806.19,808.79,818.25,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,702.34,703,703.64,704.49,705.53,706.74,708.12,709.65,711.31,713.09,714.96,718.37,723.6,728.94,734.26,739.44,744.4,749.12,753.57,757.75,761.67,767.17,773.59,779.34,784.59,789.56,794.29,798.74,802.76,806.19,808.79,818.25,823.4,828.2,833,837.8,842.6,847.4,852.2,857,861.8,866.94,0.370000000000005,0.360000000000014,0.350000000000023,0.330000000000041,0.309999999999945,0.279999999999973,0.259999999999991,0.230000000000018,0.209999999999923,0.180000000000064,0.150000000000091,0.100000000000023,0.0500000000000682,0,-0.0299999999999727,-0.0499999999999545,-0.0600000000000591,-0.07000000000005,-0.0699999999999363,-0.07000000000005,-0.0600000000000591,-0.07000000000005,-0.0499999999999545,-0.0299999999999727,-0.0199999999999818,-0.0200000000000955,-0.0199999999999818,-0.0299999999999727,-0.0499999999999545,-0.0599999999999454,-0.07000000000005,-0.00999999999999091,0,0,0,0,0,0,0,0,0,0,5.55000000000007,5.4000000000002,5.25000000000034,4.95000000000061,4.64999999999918,4.19999999999959,3.89999999999986,3.45000000000027,3.14999999999884,2.70000000000095,2.25000000000136,1.50000000000034,0.750000000001023,0,-0.449999999999591,-0.749999999999318,-0.900000000000887,-1.05000000000075,-1.04999999999905,-1.05000000000075,-0.900000000000887,-1.05000000000075,-0.749999999999318,-0.449999999999591,-0.299999999999727,-0.300000000001432,-0.299999999999727,-0.449999999999591,-0.749999999999318,-0.899999999999181,-1.05000000000075,-0.149999999999864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
