"id","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1,-6.6987,-6.7467,-6.794,-6.842,-6.89,-6.938,-6.986,-7.034,-7.082,-7.13,-7.1772,-7.2259,-7.274,-7.322,-7.37,-7.418,-7.466,-7.514,-7.562,-7.61,-7.6579,-7.706,-7.754,-7.802,-7.85,-7.898,-7.946,-7.994,-8.042,-8.09,-8.1379,-8.186,-8.234,-8.282,-8.33,-8.378,-8.426,-8.474,-8.522,-8.57,-8.618,-8.699,-6.6987,-6.7467,-6.794,-6.842,-6.89,-6.938,-6.986,-7.034,-7.082,-7.13,-7.1772,-7.2259,-7.274,-7.322,-7.37,-7.418,-7.466,-7.514,-7.562,-7.61,-7.6579,-7.706,-7.754,-7.802,-7.85,-7.898,-7.946,-7.994,-8.042,-8.09,-8.1379,-8.186,-8.234,-8.282,-8.33,-8.378,-8.426,-8.474,-8.522,-8.57,-8.618,-8.699,-0.000699999999999257,-0.000699999999999257,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,0.0008000000000008,0.000100000000000655,0,0,0,0,0,0,0,0,0.000100000000000655,0,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,8.88178419700125e-16,0,0,9.99999999997669e-05,0,0,0,0,0,0,0,0,0,0,-0.0329999999999995,-0.0104999999999889,-0.0104999999999889,1.33226762955019e-14,1.33226762955019e-14,1.33226762955019e-14,1.33226762955019e-14,1.33226762955019e-14,1.33226762955019e-14,1.33226762955019e-14,1.33226762955019e-14,0.012000000000012,0.00150000000000983,0,0,0,0,0,0,0,0,0.00150000000000983,0,1.33226762955019e-14,1.33226762955019e-14,1.33226762955019e-14,1.33226762955019e-14,1.33226762955019e-14,1.33226762955019e-14,0,0,0.0014999999999965,0,0,0,0,0,0,0,0,0,0,-0.494999999999992,0.00288544061632374,0.00290238030594226,0.00291334086111812,0.00292012459605339,0.00292325223719679,0.00292427587885668,0.00292467840466319,0.00292488997536713,0.00292496722431988,0.00292498665034192,0.00277590620845675,0.0028184442536507,0.00280244954265625,0.00282259694920234,0.00279236854649058,0.00282034786854847,0.00279272693366587,0.00279751547441376,0.00283517488686743,0.00284576477639564,0.00287189235354911,0.00285651158969606,0.00285422803838475,0.00285733184823289,0.00287181051658674,0.00287142493057268,0.00287407335039177,0.0028783696357774,0.00288460675749735,0.00289947955507105,0.00290133220760714,0.00289574303964061,0.00289852335841836,0.0029115967371426,0.00290428081638829,0.00290638106459145,0.00290732562784622,0.00291385483957045,0.002911415775598,0.00291453450429323,0.00291651162013742,0.00291675796320288
2,-6.6801,-6.728,-6.7747,-6.8227,-6.8707,-6.9187,-6.9667,-7.0147,-7.0627,-7.1106,-7.1577,-7.2071,-7.2553,-7.3033,-7.3513,-7.3993,-7.4473,-7.4953,-7.5433,-7.5913,-7.6385,-7.6866,-7.7347,-7.7827,-7.8307,-7.8787,-7.9267,-7.9747,-8.0227,-8.0707,-8.1185,-8.1667,-8.2147,-8.2627,-8.3107,-8.3587,-8.4067,-8.4547,-8.5027,-8.5507,-8.5987,-8.6994,-6.6801,-6.728,-6.7747,-6.8227,-6.8707,-6.9187,-6.9667,-7.0147,-7.0627,-7.1106,-7.1577,-7.2071,-7.2553,-7.3033,-7.3513,-7.3993,-7.4473,-7.4953,-7.5433,-7.5913,-7.6385,-7.6866,-7.7347,-7.7827,-7.8307,-7.8787,-7.9267,-7.9747,-8.0227,-8.0707,-8.1185,-8.1667,-8.2147,-8.2627,-8.3107,-8.3587,-8.4067,-8.4547,-8.5027,-8.5507,-8.5987,-8.6994,0.0185999999999993,0.0186999999999999,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0194000000000001,0.0194999999999999,0.0188000000000006,0.0186999999999999,0.0186999999999999,0.0186999999999999,0.0186999999999999,0.0186999999999999,0.0186999999999999,0.0186999999999999,0.0186999999999999,0.0194000000000001,0.0194000000000001,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.019400000000001,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0192999999999994,0.0193000000000012,-0.000400000000000844,-0.00954406163238429,-0.00973803059422724,-0.00183408611182068,-0.00251245960534776,-0.00282522371968729,-0.00292758788567639,-0.00296784046632807,-0.00298899753672203,-0.00299672243199704,-0.00149866503419116,0.0149093791543223,0.000155574634938815,0.000255045734373575,-0.00175969492023517,0.0012631453509406,-0.00153478685484794,0.00122730663341251,0.000748452558623474,-0.00301748868674371,-0.00407647763956524,0.00381076464508976,0.00534884103039568,0.00407719616151608,0.00376681517670245,0.00231894834131764,0.00235750694272317,0.00209266496081403,0.00166303642225174,0.00103932425025604,-0.000447955507113639,0.000866779239300959,-7.43039640694644e-05,-0.000352335841844794,-0.00165967371426816,-0.000928081638837674,-0.00113810645915322,-0.00123256278463059,-0.00188548395705323,-0.00164157755980903,-0.0019534504293316,-0.00215116201372351,-0.297675796320301,0.00287382280916992,0.00289516417874823,0.00290919878710835,0.00291826840342161,0.0029225414657102,0.0029239622406161,0.00292453043194266,0.00292483630462502,0.0029249502881323,0.00292497929675506,0.00277291855352632,0.002816273030411,0.0027998632124814,0.00282032970673966,0.00278932087345732,0.00281783482189149,0.00278943926562317,0.0027942270903594,0.0028327734836151,0.00284357196990301,0.0028703103878607,0.00285441081366167,0.00285199961276369,0.0028551352365808,0.00287002729434971,0.0028695813142771,0.00287227115721537,0.00287667392709969,0.00288309837302543,0.00289849943630088,0.00290039524097036,0.00289456458310673,0.00289743093291032,0.00291102948533674,0.00290338527007024,0.0029055580017846,0.0029065269398215,0.00291333937111947,0.00291077517026679,0.00291403065655647,0.00291609395089474,0.00291676645558711
3,-6.6614,-6.7093,-6.7554,-6.8034,-6.8514,-6.8994,-6.9474,-6.9954,-7.0434,-7.0912,-7.1383,-7.1883,-7.2366,-7.2846,-7.3326,-7.3806,-7.4286,-7.4766,-7.5246,-7.5726,-7.6191,-7.6672,-7.7154,-7.7634,-7.8114,-7.8594,-7.9074,-7.9554,-8.0034,-8.0514,-8.0991,-8.1474,-8.1954,-8.2434,-8.2914,-8.3394,-8.3874,-8.4354,-8.4834,-8.5314,-8.5792,-3.0685,-6.6614,-6.7093,-6.7554,-6.8034,-6.8514,-6.8994,-6.9474,-6.9954,-7.0434,-7.0912,-7.1383,-7.1883,-7.2366,-7.2846,-7.3326,-7.3806,-7.4286,-7.4766,-7.5246,-7.5726,-7.6191,-7.6672,-7.7154,-7.7634,-7.8114,-7.8594,-7.9074,-7.9554,-8.0034,-8.0514,-8.0991,-8.1474,-8.1954,-8.2434,-8.2914,-8.3394,-8.3874,-8.4354,-8.4834,-8.5314,-8.5792,-3.0685,0.0186999999999999,0.0186999999999999,0.0193000000000003,0.0193000000000003,0.0193000000000003,0.0193000000000003,0.0193000000000003,0.0193000000000003,0.0193000000000003,0.0194000000000001,0.0194000000000001,0.0187999999999997,0.0186999999999999,0.0186999999999999,0.0186999999999999,0.0186999999999999,0.0186999999999999,0.0186999999999999,0.0186999999999999,0.0186999999999999,0.0193999999999992,0.0194000000000001,0.0193000000000003,0.0193000000000003,0.0193000000000003,0.0193000000000003,0.0193000000000003,0.0193000000000003,0.0193000000000012,0.0193000000000012,0.0193999999999992,0.0193000000000012,0.0193000000000012,0.0193000000000012,0.0193000000000012,0.0193000000000012,0.0193000000000012,0.0193000000000012,0.0193000000000012,0.0193000000000012,0.019499999999999,5.6309,-0.00688228091699303,-0.00901641787482392,-0.00141987871083051,-0.00232684034215652,-0.00275414657101489,-0.00289622406160549,-0.00295304319426166,-0.00298363046249745,-0.0029950288132252,-0.00149792967550451,0.0137081446473692,0.000372696958896041,0.000513678751858752,-0.00153297067396668,0.00156791265426686,-0.0012834821891501,0.00155607343768226,0.00107729096405884,-0.00277734836151141,-0.00385719699030234,0.00396896121391837,0.00555891863383383,0.00430003872363598,0.00398647634192471,0.00249727056503325,0.00254186857229513,0.00227288427846757,0.00183260729003607,0.00119016269747457,-0.000349943630070029,0.000960475902951549,4.35416893453631e-05,-0.000243093291014251,-0.00160294853365554,-0.000838527007005971,-0.00105580017844182,-0.00115269398213168,-0.00183393711192924,-0.00157751702666065,-0.00190306565562926,0.000890604910510247,84.1718233544413,0.00287382280916992,0.00289516417874823,0.00290919878710835,0.00291826840342161,0.0029225414657102,0.0029239622406161,0.00292453043194266,0.00292483630462502,0.0029249502881323,0.00292497929675506,0.00277291855352632,0.002816273030411,0.0027998632124814,0.00282032970673966,0.00278932087345732,0.00281783482189149,0.00278943926562317,0.0027942270903594,0.0028327734836151,0.00284357196990301,0.0028703103878607,0.00285441081366167,0.00285199961276369,0.0028551352365808,0.00287002729434971,0.0028695813142771,0.00287227115721537,0.00287667392709969,0.00288309837302543,0.00289849943630088,0.00290039524097036,0.00289456458310673,0.00289743093291032,0.00291102948533674,0.00290338527007024,0.0029055580017846,0.0029065269398215,0.00291333937111947,0.00291077517026679,0.00291403065655647,0.00291609395089474,0.00291676645558711
